what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322898997529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322899000817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322899002081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322899005391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322899006923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322899015168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322899022198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322899030076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322899034251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322899047685
